horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
7,90,5,1.0,0.010722512548151996,0.011277729304028483,0.012670979690403983,0.012716962743406057,0.01346319954649262,0.010352368044234339,0.01396069074855033,0.2,-0.003129962925194363,-0.0027247260933838113,-0.0020417080319057312,-0.00016777276304225097,0.0012814857028302208,-0.003400120813068064,0.0022476580134118684
7,120,5,1.0,0.012668921397803023,0.013702236062617335,0.013906575273554767,0.01713803196233299,0.018811481834517262,0.011980044954593483,0.019927115082640112,0.4,-0.003207735673030454,-0.0011637660367520564,-0.0005535277441917064,0.0026007327264148117,0.0027205810092089332,-0.0045703820972160525,0.0028004798644050144
8,15,5,1.0,0.002769260452355304,0.003038657174037507,0.003208041121402161,0.003835543979035849,0.004000976412680757,0.0025896626379005028,0.004111264701777362,0.4,-0.0004952492604801684,-0.0003641650443444444,-0.00031962091299786444,0.00023511954791688439,0.0003050470406215755,-0.0005826387379039843,0.0003516653690913696
8,30,5,1.0,0.00467840783736122,0.004931104890055105,0.005024756190899371,0.005934907190773275,0.006063175526414955,0.0045099431355652975,0.006148687750176074,0.4,-0.00124202954833037,-0.0008039917341042813,-0.00016999138495621402,0.0002498286917786974,0.00043542784465735453,-0.0015340547578144292,0.0005591606132431259
8,45,5,1.0,0.006017038988350487,0.006570720527486973,0.006652753791701604,0.007207250523511344,0.008395554943940065,0.005647917962259497,0.009187757890892545,0.2,-0.0010250393469601882,-0.0009036129900834577,-9.90411725478868e-05,-6.703582234146577e-05,0.00029779602606034856,-0.0011059902515446751,0.0005410172583282247
8,60,5,1.0,0.007341188271113542,0.007555446307752067,0.008062134650955066,0.00915974204886516,0.010633915644650304,0.0071983495800211905,0.011616698041840401,0.4,-0.0015897285580459553,-0.001385137202313036,-0.000724508683017655,0.00012843574377385814,0.0002537925489259685,-0.0017261227952012348,0.0003373637523607087
8,90,5,1.0,0.00985865775570316,0.010182490330553406,0.010568210256001853,0.011248015407564593,0.01165106818559658,0.009642769372469662,0.011919770037617905,0.2,-0.0016455616315667497,-0.0008434101195363697,-0.0006591140796643469,-0.0005713301307543883,0.00041013928220334794,-0.00218032930625367,0.001064452224175172
8,120,5,1.0,0.011432951765689259,0.011935650810474208,0.01213670026990954,0.01367737694924076,0.015525821329531907,0.01109781906916596,0.01675811758305934,0.6,-0.0013130026746339674,-0.0006279086135645429,0.0003000056644201221,0.0013586655923158997,0.0014420773981549395,-0.0017697320486802504,0.0014976852687142994
9,15,5,1.0,0.0023979335339196607,0.002521504651851081,0.0025839846910731268,0.0033589336041984774,0.0035268272201831154,0.002315552788632047,0.003638756297506207,0.4,-0.0005190883929307777,-0.0004687937960003996,-0.0003396187797515271,0.00026297203182201745,0.00032707847581832096,-0.0005526181242176964,0.00036981610514918994
9,30,5,1.0,0.0038815396614474197,0.003922647578138205,0.004426842477634363,0.0052740899004566355,0.005280218172229944,0.0038541343836535624,0.005284303686745484,0.4,-0.0011125813624250469,-0.0006436922598742623,-0.00041094772752603426,0.0001489594482447787,0.0002612738140544968,-0.0014251740974589033,0.0003361500579276422
