date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1950-01-25,96.51,Nikkei 225,1950,1,25,195001,19501,195004,0.9937191103789127,False,0.041666666666666664,0.6666666666666666,0.0,0.11753458690568978,0.7842012535723564,0.125,-0.009429995487549747,108.56,False,108.56,-0.11099852616064843,False
1950-01-26,95.45,Nikkei 225,1950,1,26,195001,19501,195004,0.9890166822090974,False,0.041666666666666664,0.7083333333333333,0.0,0.11624366718628214,0.8245770005196154,0.125,-0.010507599376461507,108.56,False,108.56,-0.12076271186440679,False
1950-01-27,94.85,Nikkei 225,1950,1,27,195001,19501,195004,0.9937139863803037,False,0.041666666666666664,0.75,0.0,0.11551295791114573,0.8655129579111457,0.125,-0.01084233381583355,108.56,False,108.56,-0.12628960943257195,False
1950-01-28,94.82,Nikkei 225,1950,1,28,195001,19501,195004,0.9996837111228255,False,0.041666666666666664,0.7916666666666666,0.0,0.11547642244738891,0.9071430891140555,0.125,-0.010389357330121252,108.56,False,108.56,-0.12656595431098017,False
1950-01-30,93.14,Nikkei 225,1950,1,30,195001,19501,195005,0.9822822189411518,False,0.041666666666666664,0.8333333333333333,0.0,0.113430436477007,0.9467637698103403,0.125,-0.012072588023992692,108.56,False,108.56,-0.14204126750184232,False
1950-01-31,92.54,Nikkei 225,1950,1,31,195001,19501,195005,0.9935580846038222,False,0.041666666666666664,0.875,0.0,0.1126997272018706,0.9876997272018706,0.125,-0.012300272798129397,108.56,False,108.56,-0.14756816507000736,False
1950-02-01,92.56,Nikkei 225,1950,2,1,195002,19501,195005,1.0002161227577264,False,0.041666666666666664,0.9166666666666666,0.0,0.11272408417770849,1.0293907508443751,0.125,-0.011784879189399744,108.56,False,108.56,-0.1473839351510685,False
1950-02-02,95.96,Nikkei 225,1950,2,2,195002,19501,195005,1.0367329299913568,False,0.041666666666666664,0.9583333333333333,0.0,0.11686477007014806,1.0751981034034812,0.125,-0.0075094430121711575,108.56,False,108.56,-0.11606484893146651,False
1950-02-03,96.11,Nikkei 225,1950,2,3,195002,19501,195005,1.0015631513130472,False,0.041666666666666664,1.0,0.0,0.11704744738893216,1.1170474473889322,0.125,-0.00706893565428246,108.56,False,108.56,-0.1146831245394252,False
1950-02-04,97.45,Nikkei 225,1950,2,4,195002,19501,195005,1.013942357715118,False,0.041666666666666664,1.0416666666666665,0.0,0.11867936477007013,1.1603460314367366,0.125,-0.005417687339939858,108.56,False,108.56,-0.10233971997052316,False
