horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
9,30,5,1.0,0.002958819670272961,0.003463093236351522,0.003864137656811595,0.004773592517283376,0.005269795811188938,0.0026226372928872532,0.005600598007125979,0.2,-0.0006421659789293876,-0.0004992065486697506,-0.00028929533279042907,-0.0001927306239839499,-1.9892179735858336e-06,-0.0007374722657691457,0.00012517171936665683
9,45,5,1.0,0.004040022675075727,0.004469016600047393,0.004816536516046077,0.006836811236858975,0.006842180419921728,0.003754026725094617,0.006845759875296897,0.2,-0.0011299994824884197,-0.000833691205529119,-0.0004368565182064632,-0.00029364277878007883,8.585568653169957e-05,-0.00132753833379462,0.0003388546634062184
9,60,5,1.0,0.0048953620814718764,0.005587236151039399,0.006580879035208764,0.007946907213233212,0.008532386343489452,0.0044341127017601956,0.008922705763660277,0.6,-0.000855324544664171,-0.0001409310064783842,2.0584554496605456e-05,6.002052910025757e-05,0.0003576337212188197,-0.0013315869034546957,0.0005560425159645277
9,90,5,1.0,0.0061502002318286845,0.007236240875007294,0.00826389778398251,0.010069447316581437,0.010909659491489454,0.005426173136376278,0.011469800941428132,0.2,-0.0011693451600227167,-0.0008542111578109246,-0.0007825922227594484,-0.0002295814836945631,0.0012692657766328887,-0.0013794344948305781,0.0022684972835178563
9,120,5,1.0,0.008128273086021843,0.009045803312741851,0.009791737833940162,0.011985573995940912,0.01335359850538136,0.007516586268208503,0.014265614845008323,0.4,-0.0018307316574392106,-0.0014482239296464972,-0.0002356901492696073,0.0007059541667837621,0.0020216566464621444,-0.00208573680930102,0.0028987916329143992
10,15,5,1.0,0.0015862554458680566,0.0018046196680039372,0.0019043773611273629,0.0024484245843392483,0.002970854491724362,0.0014406792977774696,0.003319141096647771,0.4,-0.00021357110896982334,-0.00021329442545425792,-0.00020695913872081917,0.00013518458807304512,0.00022217930557870693,-0.00021375556464686696,0.00028017578391581477
10,30,5,1.0,0.0026789508005496286,0.00313169025219584,0.0033289276206898144,0.0039362342226203495,0.004853829378682129,0.0023771244994521545,0.0054655594827233145,0.2,-0.0005102855106569937,-0.00042585037870623843,-0.0003013860941765145,-0.00010708396618275273,-1.519303777457458e-05,-0.0005665755986241638,4.6067581164210836e-05
10,45,5,1.0,0.0037181149002612824,0.004240395817966203,0.004348616438782704,0.0055941157905825545,0.0060273206039689105,0.0033699276217913354,0.0063161238128931485,0.2,-0.0009125873863050638,-0.0008382580596104638,-0.00024395079844619083,-0.0001704303393950113,-2.0727600244097014e-05,-0.0009621402707681304,7.907422585651247e-05
10,60,5,1.0,0.004394137554485899,0.004953106621795822,0.005386559275478264,0.006704447929007928,0.007388030816919277,0.004021491509612618,0.00784375274219351,0.2,-0.0013351447916009728,-0.0009382776806158288,-0.0004390237116727036,-0.00012903514847195652,0.00024401232496300555,-0.001599722865591069,0.0004927106405863135
10,90,5,1.0,0.005581536370755424,0.00658778217371947,0.007094811948808344,0.008748452023990883,0.009750172198522722,0.004910705835446061,0.010417985648210615,0.2,-0.00128276761804198,-0.0012153559455680973,-0.0005111234426027345,-0.00017118536544780127,0.0011350713111544677,-0.0013277087330245685,0.00200590909555598
