date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
1967-11-13,74.55,Nasdaq Composite,1967,11,13,196711,19674,196746,0.9978583857582654,False,0.05,0.15000000000000002,0.0,630.2588551922539,630.4088551922539,214.25,1.9403398096653635,78.3,False
1967-11-14,74.11,Nasdaq Composite,1967,11,14,196711,19674,196746,0.9940979208584843,False,0.05,0.2,0.0,626.539017549268,626.739017549268,214.25,1.922541466772059,78.3,False
1967-11-15,74.44,Nasdaq Composite,1967,11,15,196711,19674,196746,1.0044528403724193,False,0.05,0.25,0.0,629.3288957815073,629.5788957815073,214.25,1.9350997472331342,78.3,False
1967-11-16,75.15,Nasdaq Composite,1967,11,16,196711,19674,196746,1.0095378828586783,False,0.05,0.30000000000000004,0.0,635.3313610690527,635.6313610690527,214.25,1.9626257798604176,78.3,False
1967-11-17,75.35,Nasdaq Composite,1967,11,17,196711,19674,196746,1.002661343978709,False,0.05,0.35000000000000003,0.0,637.022196361319,637.372196361319,214.25,1.9700475133332667,78.3,False
1967-11-20,74.43,Nasdaq Composite,1967,11,20,196711,19674,196747,0.9877903118779033,False,0.05,0.4,0.0,629.2443540168941,629.6443540168941,214.25,1.9333536175955932,78.3,False
1967-11-21,75.64,Nasdaq Composite,1967,11,21,196711,19674,196747,1.0162568856643825,False,0.05,0.45,0.0,639.473907535105,639.9239075351051,214.25,1.9805491734285288,78.3,False
1967-11-22,76.12,Nasdaq Composite,1967,11,22,196711,19674,196747,1.0063458487572714,False,0.05,0.5,0.0,643.5319122365441,644.0319122365441,214.25,1.9989844574460727,78.3,False
1967-11-24,76.35,Nasdaq Composite,1967,11,24,196711,19674,196747,1.0030215449290592,False,0.05,0.55,0.0,645.4763728226502,646.0263728226502,214.25,2.0075715680756523,78.3,False
1967-11-27,76.6,Nasdaq Composite,1967,11,27,196711,19674,196748,1.003274394237066,False,0.05,0.6000000000000001,0.0,647.589916937983,648.1899169379831,214.25,2.016941665990147,78.3,False
1967-11-28,76.89,Nasdaq Composite,1967,11,28,196711,19674,196748,1.0037859007832899,False,0.05,0.65,0.0,650.0416281117692,650.6916281117692,214.25,2.0278810056387586,78.3,False
1967-11-29,76.91,Nasdaq Composite,1967,11,29,196711,19674,196748,1.0002601118480947,False,0.05,0.7000000000000001,0.0,650.2107116409959,650.9107116409959,214.25,2.028195913658972,78.3,False
1967-11-30,76.55,Nasdaq Composite,1967,11,30,196711,19674,196748,0.995319204264725,False,0.05,0.75,0.0,647.1672081149165,647.9172081149165,214.25,2.013568409836821,78.3,False
1967-12-01,76.99,Nasdaq Composite,1967,12,1,196712,19674,196748,1.0057478772044415,False,0.05,0.8,0.0,650.8870457579023,651.6870457579023,214.25,2.0303977947356535,78.3,False
1967-12-04,77.51,Nasdaq Composite,1967,12,4,196712,19674,196749,1.0067541239121964,False,0.05,0.8500000000000001,0.0,655.2832175177947,656.1332175177947,214.25,2.050363633276591,78.3,False
1967-12-05,77.65,Nasdaq Composite,1967,12,5,196712,19674,196749,1.0018062185524448,False,0.05,0.9,0.0,656.466802222381,657.366802222381,214.25,2.055388344050109,78.3,False
1967-12-06,78.01,Nasdaq Composite,1967,12,6,196712,19674,196749,1.0046361880231809,False,0.05,0.9500000000000001,0.0,659.5103057484604,660.4603057484604,214.25,2.069053465373887,78.3,False
1967-12-07,77.95,Nasdaq Composite,1967,12,7,196712,19674,196749,0.9992308678374567,False,0.05,1.0,0.0,659.0030551607805,660.0030551607805,214.25,2.066216284138353,78.3,False
1967-12-08,77.89,Nasdaq Composite,1967,12,8,196712,19674,196749,0.9992302758178319,False,0.05,1.05,0.0,658.4958045731006,659.5458045731006,214.25,2.063380420683235,78.3,False
1967-12-11,77.68,Nasdaq Composite,1967,12,11,196712,19674,196750,0.9973038901014252,False,0.05,1.1,0.0,656.720427516221,657.820427516221,214.25,2.0546571976606502,78.3,False
1967-12-12,77.62,Nasdaq Composite,1967,12,12,196712,19674,196750,0.9992276004119465,False,0.05,1.1500000000000001,0.0,656.2131769285411,657.3631769285411,214.25,2.0518253339300885,78.3,False
1967-12-13,77.92,Nasdaq Composite,1967,12,13,196712,19674,196750,1.0038649832517392,False,0.05,1.2000000000000002,0.0,658.7494298669404,659.9494298669405,214.25,2.063121048349689,78.3,False
1967-12-14,78.06,Nasdaq Composite,1967,12,14,196712,19674,196750,1.0017967145790554,False,0.05,1.25,0.0,659.9330145715269,661.1830145715269,214.25,2.0681346383829555,78.3,False
1967-12-15,77.73,Nasdaq Composite,1967,12,15,196712,19674,196750,0.9957724827056111,False,0.05,1.3,0.0,657.1431363392876,658.4431363392875,214.25,2.054711836415159,78.3,False
1967-12-18,77.55,Nasdaq Composite,1967,12,18,196712,19674,196751,0.9976842917792357,False,0.05,1.35,0.0,655.6213845762478,656.9713845762478,214.25,2.047177108424155,78.3,False
1967-12-19,77.46,Nasdaq Composite,1967,12,19,196712,19674,196751,0.9988394584139264,False,0.05,1.4000000000000001,0.0,654.8605086947279,656.2605086947278,214.25,2.043174165057861,78.3,False
1967-12-20,77.92,Nasdaq Composite,1967,12,20,196712,19674,196751,1.0059385489284793,False,0.05,1.4500000000000002,0.0,658.7494298669404,660.1994298669405,214.25,2.060729855665,78.3,False
1967-12-21,78.14,Nasdaq Composite,1967,12,21,196712,19674,196751,1.00282340862423,False,0.05,1.5,0.0,660.6093486884333,662.1093486884333,214.25,2.0688729950796447,78.3,False
1967-12-22,78.02,Nasdaq Composite,1967,12,22,196712,19674,196751,0.9984642948553877,False,0.05,1.55,0.0,659.5948475130735,661.1448475130735,214.25,2.063692527864103,78.3,False
1967-12-26,78.1,Nasdaq Composite,1967,12,26,196712,19674,196752,1.0010253781081773,False,0.05,1.6,0.0,660.27118162998,661.87118162998,214.25,2.0663478416955297,78.3,False
1967-12-27,78.67,Nasdaq Composite,1967,12,27,196712,19674,196752,1.0072983354673497,False,0.05,1.6500000000000001,0.0,665.0900622129391,666.740062212939,214.25,2.088189264534224,78.67,True
1967-12-28,78.68,Nasdaq Composite,1967,12,28,196712,19674,196752,1.0001271132579128,False,0.05,1.7000000000000002,0.0,665.1746039775524,666.8746039775524,214.25,2.088097263151435,78.68,True
1967-12-29,79.19,Nasdaq Composite,1967,12,29,196712,19674,196752,1.0064819522114894,False,0.05,1.75,0.0,669.4862339728312,671.2362339728312,214.25,2.107575157281626,79.19,True
1968-01-02,78.92,Nasdaq Composite,1968,1,2,196801,19681,196801,0.9965904785957823,False,0.045454545454545456,1.7954545454545456,0.0,667.2036063282718,668.9990608737263,214.25,2.0965662401056133,79.19,False
1968-01-03,78.59,Nasdaq Composite,1968,1,3,196801,19681,196801,0.995818550430816,False,0.045454545454545456,1.840909090909091,0.0,664.4137280960324,666.2546371869415,214.25,2.0832145599732255,79.19,False
1968-01-04,78.37,Nasdaq Composite,1968,1,4,196801,19681,196801,0.997200661661789,True,0.045454545454545456,1.8863636363636365,1.8863636363636365,664.4401729109031,664.4401729109031,216.13636363636363,2.074171147011539,79.19,False
1968-01-05,78.87,Nasdaq Composite,1968,1,5,196801,19681,196801,1.006379992344009,False,0.045454545454545456,0.045454545454545456,0.0,668.6792961271268,668.7247506725813,216.13636363636363,2.093344094784859,79.19,False
1968-01-08,79.46,Nasdaq Composite,1968,1,8,196801,19681,196802,1.0074806643844298,False,0.045454545454545456,0.09090909090909091,0.0,673.6814615222706,673.7723706131798,216.13636363636363,2.116037871240268,79.46,True
1968-01-09,79.39,Nasdaq Composite,1968,1,9,196801,19681,196802,0.9991190536118802,True,0.045454545454545456,0.13636363636363635,0.13636363636363635,673.224347908363,673.224347908363,216.27272727272725,2.112849023535937,79.46,False
1968-01-10,79.44,Nasdaq Composite,1968,1,10,196801,19681,196802,1.0006298022420959,False,0.045454545454545456,0.045454545454545456,0.0,673.6483461121093,673.6938006575638,216.27272727272725,2.11436512176222,79.46,False
1968-01-11,79.55,Nasdaq Composite,1968,1,11,196801,19681,196802,1.0013846928499497,False,0.045454545454545456,0.09090909090909091,0.0,674.5811421603511,674.6720512512602,216.27272727272725,2.1182321696486817,79.55,True
1968-01-12,79.66,Nasdaq Composite,1968,1,12,196801,19681,196802,1.0013827781269642,False,0.045454545454545456,0.13636363636363635,0.0,675.5139382085929,675.6503018449565,216.27272727272725,2.1220975930663823,79.66,True
1968-01-15,79.45,Nasdaq Composite,1968,1,15,196801,19681,196803,0.9973637961335677,False,0.045454545454545456,0.18181818181818182,0.0,673.7331457528585,673.9149639346766,216.27272727272725,2.1134248648809084,79.66,False
1968-01-16,78.98,Nasdaq Composite,1968,1,16,196801,19681,196803,0.9940843297671491,False,0.045454545454545456,0.2272727272727273,0.0,669.7475626376433,669.9748353649161,216.27272727272725,2.0945719878287123,79.66,False
1968-01-17,78.86,Nasdaq Composite,1968,1,17,196801,19681,196803,0.9984806280070904,False,0.045454545454545456,0.2727272727272727,0.0,668.7299669486522,669.0026942213794,216.27272727272725,2.0894330967402075,79.66,False
1968-01-18,78.83,Nasdaq Composite,1968,1,18,196801,19681,196803,0.9996195790007608,False,0.045454545454545456,0.3181818181818182,0.0,668.4755680264044,668.7937498445863,216.27272727272725,2.0878200412551733,79.66,False
1968-01-19,78.59,Nasdaq Composite,1968,1,19,196801,19681,196803,0.9969554738043892,False,0.045454545454545456,0.36363636363636365,0.0,666.4403766484222,666.8040130120586,216.27272727272725,2.077987470890745,79.66,False
1968-01-22,77.62,Nasdaq Composite,1968,1,22,196801,19681,196804,0.9876574627815243,False,0.045454545454545456,0.4090909090909091,0.0,658.214811495744,658.6239024048349,216.27272727272725,2.039590067737858,79.66,False
1968-01-23,77.34,Nasdaq Composite,1968,1,23,196801,19681,196804,0.9963926822983767,False,0.045454545454545456,0.4545454545454546,0.0,655.8404215547648,656.2949670093103,216.27272727272725,2.0282066430798715,79.66,False
1968-01-24,76.97,Nasdaq Composite,1968,1,24,196801,19681,196804,0.9952159296612361,False,0.045454545454545456,0.5,0.0,652.7028348470423,653.2028348470423,216.27272727272725,2.0133072691622838,79.66,False
1968-01-25,77.11,Nasdaq Composite,1968,1,25,196801,19681,196804,1.001818890476809,False,0.045454545454545456,0.5454545454545454,0.0,653.8900298175319,654.4354843629864,216.27272727272725,2.0183607245253046,79.66,False
1968-01-26,77.26,Nasdaq Composite,1968,1,26,196801,19681,196804,1.0019452729866425,False,0.045454545454545456,0.5909090909090909,0.0,655.1620244287708,655.7529335196799,216.27272727272725,2.023803088961006,79.66,False
1968-01-29,77.2,Nasdaq Composite,1968,1,29,196801,19681,196805,0.9992234015014237,False,0.045454545454545456,0.6363636363636364,0.0,654.6532265842752,655.2895902206388,216.27272727272725,2.021033316189031,79.66,False
1968-01-30,76.85,Nasdaq Composite,1968,1,30,196801,19681,196805,0.9954663212435232,False,0.045454545454545456,0.6818181818181819,0.0,651.685239158051,652.3670573398691,216.27272727272725,2.0069296588051793,79.66,False
1968-01-31,76.34,Nasdaq Composite,1968,1,31,196801,19681,196805,0.9933636955107353,False,0.045454545454545456,0.7272727272727273,0.0,647.3604574798389,648.0877302071117,216.27272727272725,1.986579401876091,79.66,False
1968-02-01,76.64,Nasdaq Composite,1968,2,1,196802,19681,196805,1.0039297877914592,False,0.05263157894736842,0.7799043062200957,0.0,649.9044467023166,650.6843510085367,216.27272727272725,1.997818299990834,79.66,False
1968-02-02,76.43,Nasdaq Composite,1968,2,2,196802,19681,196805,0.9972599164926932,False,0.05263157894736842,0.8325358851674641,0.0,648.1236542465822,648.9561901317496,216.27272727272725,1.9891315424250289,79.66,False
1968-02-05,76.12,Nasdaq Composite,1968,2,5,196802,19681,196806,0.9959440010467093,False,0.05263157894736842,0.8851674641148326,0.0,645.4948653833552,646.38003284747,216.27272727272725,1.9765440194139439,79.66,False
1968-02-06,76.18,Nasdaq Composite,1968,2,6,196802,19681,196806,1.0007882291119286,False,0.05263157894736842,0.937799043062201,0.0,646.0036632278508,646.941462270913,216.27272727272725,1.9784075074260596,79.66,False
1968-02-07,76.34,Nasdaq Composite,1968,2,7,196802,19681,196806,1.0021002887897086,False,0.05263157894736842,0.9904306220095693,0.0,647.3604574798389,648.3508881018486,216.27272727272725,1.9841731768253692,79.66,False
1968-02-08,75.4,Nasdaq Composite,1968,2,8,196802,19681,196806,0.9876866649200944,False,0.05263157894736842,1.0430622009569377,0.0,639.3892912494086,640.4323534503656,216.27272727272725,1.947012524959299,79.66,False
1968-02-09,74.57,Nasdaq Composite,1968,2,9,196802,19681,196806,0.9889920424403181,False,0.05263157894736842,1.0956937799043063,0.0,632.3509210672202,633.4466148471245,216.27272727272725,1.9141611821054156,79.66,False
1968-02-13,73.94,Nasdaq Composite,1968,2,13,196802,19681,196807,0.9915515622904654,False,0.05263157894736842,1.1483253588516746,0.0,627.0085437000168,628.1568690588686,216.27272727272725,1.8891262435532568,79.66,False
1968-02-14,74.86,Nasdaq Composite,1968,2,14,196802,19681,196807,1.0124425209629428,False,0.05263157894736842,1.200956937799043,0.0,634.8101106489487,636.0110675867477,216.27272727272725,1.9245426631530025,79.66,False
1968-02-15,75.02,Nasdaq Composite,1968,2,15,196802,19681,196807,1.0021373230029387,False,0.05263157894736842,1.2535885167464116,0.0,636.1669049009367,637.4204934176831,216.27272727272725,1.9303143902579194,79.66,False
1968-02-16,74.77,Nasdaq Composite,1968,2,16,196802,19681,196807,0.9966675553185818,False,0.05263157894736842,1.30622009569378,0.0,634.0469138822052,635.353133977899,216.27272727272725,1.9201039055588005,79.66,False
1968-02-19,75.08,Nasdaq Composite,1968,2,19,196802,19681,196808,1.0041460478801658,False,0.05263157894736842,1.3588516746411483,0.0,636.6757027454323,638.0345544200735,216.27272727272725,1.9317186297415714,79.66,False
1968-02-20,75.89,Nasdaq Composite,1968,2,20,196802,19681,196808,1.0107884922749069,False,0.05263157894736842,1.4114832535885167,0.0,643.5444736461222,644.9559568997107,216.27272727272725,1.9628054112897737,79.66,False
1968-02-21,75.92,Nasdaq Composite,1968,2,21,196802,19681,196808,1.0003953089998683,False,0.05263157894736842,1.464114832535885,0.0,643.7988725683701,645.262987400906,216.27272727272725,1.9634993378335062,79.66,False
