date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1995-07-10,976.63,Nasdaq Composite,1995,7,10,199507,19953,199528,1.0070842270252434,False,0.05,15.33695652173913,0.0,8815.20333087793,8830.54028739967,530.9130434782608,15.165748809884981,976.63,True,976.63,0.0,False
1995-07-11,970.22,Nasdaq Composite,1995,7,11,199507,19953,199528,0.9934366136612638,False,0.05,15.38695652173913,0.0,8757.345745762863,8772.732702284602,530.9130434782608,15.058452685858693,976.63,False,976.63,-0.00656338633873621,False
1995-07-12,988.63,Nasdaq Composite,1995,7,12,199507,19953,199528,1.0189750778174023,False,0.05,15.43695652173913,0.0,8923.51706276261,8938.954019284349,530.9130434782608,15.36122269476407,988.63,True,988.63,0.0,False
1995-07-13,994.15,Nasdaq Composite,1995,7,13,199507,19953,199528,1.0055834842155305,False,0.05,15.48695652173913,0.0,8973.341379429561,8988.8283359513,530.9130434782608,15.451003543102676,994.15,True,994.15,0.0,False
1995-07-14,999.33,Nasdaq Composite,1995,7,14,199507,19953,199528,1.0052104813156968,False,0.05,15.53695652173913,0.0,9020.096807026448,9035.633763548187,530.9130434782608,15.535151914261483,999.33,True,999.33,0.0,False
1995-07-17,1005.89,Nasdaq Composite,1995,7,17,199507,19953,199529,1.0065643981467582,False,0.05,15.58695652173913,0.0,9079.308313790072,9094.895270311812,530.9130434782608,15.642077347322623,1005.89,True,1005.89,0.0,False
1995-07-18,988.53,Nasdaq Composite,1995,7,18,199507,19953,199529,0.982741651671654,False,0.05,15.63695652173913,0.0,8922.614448330236,8938.251404851975,530.9130434782608,15.353950059193078,1005.89,False,1005.89,-0.01725834832834605,False
1995-07-19,952.87,Nasdaq Composite,1995,7,19,199507,19953,199529,0.9639262339028659,True,0.05,15.68695652173913,15.68695652173913,8616.429098268,8616.429098268,546.5999999999999,14.763682945971462,1005.89,False,1005.89,-0.052709540804660504,True
1995-07-20,960.57,Nasdaq Composite,1995,7,20,199507,19953,199529,1.0080808504832768,False,0.05,0.05,0.0,8686.057173510859,8686.107173510858,546.5999999999999,14.889704881571134,1005.89,False,1005.89,-0.045054628239668326,False
1995-07-21,961.77,Nasdaq Composite,1995,7,21,199507,19953,199529,1.0012492582529122,False,0.05,0.1,0.0,8696.908302120135,8697.008302120135,546.5999999999999,14.908191516590701,1005.89,False,1005.89,-0.043861654852916376,False
1995-07-24,978.57,Nasdaq Composite,1995,7,24,199507,19953,199530,1.0174677937552639,False,0.05,0.15000000000000002,0.0,8848.82410265001,8848.97410265001,546.5999999999999,15.184680571833585,1005.89,False,1005.89,-0.027160027438387857,False
1995-07-25,993.75,Nasdaq Composite,1995,7,25,199507,19953,199530,1.0155124314050092,False,0.05,0.2,0.0,8986.090879557361,8986.290879557362,546.5999999999999,15.434328601970304,1005.89,False,1005.89,-0.012068914095974659,False
1995-07-26,1000.18,Nasdaq Composite,1995,7,26,199507,19953,199530,1.0064704402515723,False,0.05,0.25,0.0,9044.234843688735,9044.484843688735,546.5999999999999,15.53924265098059,1005.89,False,1005.89,-0.005676565031961789,False
