horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
15,15,5,0.0016934580364246,0.0016841762603465593,0.02720748007227569,0.027021934340994314,1.0,-7.468243034778333e-05,-7.558405315966077e-05,0.0017027392828400157,0.0016578444020804994,0.2,-0.0017681404667723832,-0.0018127533872944745
15,30,5,0.0026325186847254932,0.0027554668543958716,0.0438509688887645,0.043310005467316115,1.0,-0.00011467247037391103,-0.00014388118030006503,0.0038646943782221664,0.0035661754711042715,0.2,-0.002747191155099404,-0.0027897710568349776
15,45,5,0.003337381553186791,0.0033285974156194165,0.057306471925927485,0.055999392867135844,1.0,-0.00010909088037571734,-0.0001654655663942961,0.006750886480692842,0.005787604883161546,0.2,-0.0034464724335625087,-0.0035894000158629424
15,60,5,0.003909851736759951,0.003913091825858972,0.06880777498019856,0.0671638952544793,1.0,-0.00013348950518601299,-0.00017322107765371797,0.009077409290641691,0.008654945047276819,0.0,-0.004043341241945964,-0.00408631290351269
15,90,5,0.004724775025746286,0.0049087698323038165,0.08717112726801841,0.08914401641344205,1.0,-0.00015607467476850268,-0.00016586210100899557,0.014392132385576772,0.014173710779777249,0.2,-0.004880849700514789,-0.00460466731533038
15,120,5,0.005536652144773635,0.005542924246696002,0.10592402742676414,0.10412200012694872,1.0,-8.62117447792965e-05,-0.0003222272627541045,0.02096613111869141,0.017601951339277555,0.4,-0.005622863889552932,-0.005552034822116081
20,15,5,0.001277320672988269,0.0012971544459443596,0.02599002324078765,0.026396226384222787,1.0,-3.113836751011956e-05,-2.9013775620700955e-05,0.0006442787299017816,0.0003054804628639385,0.4,-0.0013084590404983886,-0.00134474706208354
20,30,5,0.0019718454325947654,0.002028946808943166,0.04270852223910153,0.04277861638886571,1.0,-6.382269604137125e-05,-5.9560792034174526e-05,0.0029379152002552366,0.003025062101529752,0.2,-0.0020356681286361365,-0.0020726840978355643
20,45,5,0.00251231334334745,0.0025251593427371155,0.055712850638589904,0.05536256593515909,1.0,-8.257276818655069e-05,-0.00012287070741212602,0.004607752785958663,0.003920404706074132,0.4,-0.0025948861115340006,-0.0025651657864607103
20,60,5,0.0029801099123454742,0.0029874280041797263,0.06738860266057363,0.06673579887914327,1.0,-9.88452806605089e-07,-6.636467789977729e-05,0.0082593248295745,0.00704492163272441,0.4,-0.0029810983651520793,-0.0028780233190364157
20,90,5,0.003715877979552884,0.0038095008445353518,0.08687043465815134,0.08768743935936851,1.0,2.4177823068205485e-05,2.063684318409642e-05,0.012927343957233984,0.012726919548399218,0.6,-0.0036917001564846785,-0.0037775245140545533
20,120,5,0.004352505951860408,0.004282864713579304,0.10481824599006177,0.10252370155079249,1.0,0.00029161977478449065,0.00022917191274141047,0.022286047173085154,0.020923953718665178,0.6,-0.004060886177075918,-0.004053692800837894
