horizon_years,contribution_interval_days,window_count,annual_alpha_theoretical_mean,annual_alpha_theoretical_median,final_relative_advantage_theoretical_mean,final_relative_advantage_theoretical_median,theoretical_win_rate,annual_alpha_implementable_mean,annual_alpha_implementable_median,final_relative_advantage_implementable_mean,final_relative_advantage_implementable_median,implementable_win_rate,implementable_minus_theoretical_annual_alpha_mean,implementable_minus_theoretical_annual_alpha_median
6,45,5,0.00625727253000683,0.005983489080222171,0.05813783783654101,0.05755716080178219,1.0,-0.0004235608165502391,-0.001022410732202994,0.018391405516122818,0.014850236689486485,0.2,-0.006680833346557069,-0.006225617259549399
6,60,5,0.007428496688782404,0.006845477964806612,0.07256505814458838,0.07015302170822335,1.0,-8.788394427110547e-05,-0.00022686647299186014,0.02734918662974848,0.026389959627812543,0.4,-0.00751638063305351,-0.0068692110382204685
6,90,5,0.009862300956695514,0.00952336734922743,0.10238510103057963,0.10187963428033542,1.0,0.0007246919359937376,-0.0007959757177089521,0.04621805278782345,0.03673910917684653,0.4,-0.009137609020701775,-0.008258381668482695
6,120,5,0.011297544100880862,0.009954016771275276,0.12615318888012905,0.11935100090351414,1.0,0.0002511199016482113,0.000104366911836129,0.057117678960407446,0.05620836599576817,0.6,-0.011046424199232652,-0.009849649859439147
7,15,5,0.002599186987806923,0.0027458420296435637,0.023840824335755028,0.02421743477511029,1.0,-0.00013571857214358384,-7.867230501412692e-05,0.00501254915609004,0.005351893335216795,0.4,-0.0027349055599505067,-0.002739516900607142
7,30,5,0.004344357999169946,0.004439237075598346,0.04209966660694464,0.04172843077675559,1.0,-0.0002523464502195205,-3.240254410341592e-07,0.010117055615313175,0.01176240081418678,0.4,-0.004596704449389466,-0.0044635763616680535
7,45,5,0.005568088187654796,0.005766214661899083,0.05708305707753998,0.057152508014528314,1.0,-0.00034852484180896147,-0.00018984536915500616,0.015555657859512096,0.016499748983456852,0.4,-0.005916613029463757,-0.005955339559527761
7,60,5,0.006734416392961573,0.0066767462154957435,0.07175196657816803,0.06970209623947787,1.0,-0.0001487621580157139,3.2721095384324883e-06,0.022922289014732034,0.023833078431185317,0.6,-0.006883178550977287,-0.006736755737471345
7,90,5,0.008747774007949816,0.008990037583012755,0.09916619761564101,0.098660194395509,1.0,0.00031677067032742645,0.0002239783642241644,0.03812783777406174,0.03734632557066875,0.6,-0.00843100333762239,-0.008857879128559176
7,120,5,0.01040406344533562,0.01060898003403321,0.1241832989450069,0.12315707101781825,1.0,0.0006267325000084867,0.0005404182535172497,0.05209256847748289,0.05168351361861201,0.8,-0.009777330945327133,-0.00993410457231314
